,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount,title_no_stopwords,durationMins
206,sIe8V32NqjI,愛莉莎莎 Alisasa,「沒踩過雷」的韓國保養品！在韓國銷售no.1的愛用品top5      ft. Dr.Jart+｜愛莉莎莎Alisasa,"終於做了一集我在韓國最愛的醫美品牌Dr.Jart+
推薦自己心愛的東西是很開心的事情～～～
但是還是有幾點要注意：

1. 「素顏霜」不建議夏天使用 除了流汗會掉妝 還有怕油性肌膚的人會有長痘問題！
他是標榜不用卸妝也沒關係 但是如果皮膚敏感或油性的人還是建議洗掉唷！

2. 「清潔面膜」敷的時間是15-20分鐘
我有曾經因為不小心剪影片敷一小時 而皮膚有紅癢的現象
所以大家不要敷太久唷！

總而言之這個牌子我真心推薦
大家也可以去康是美打折的時候買
價錢跟在韓國買差不多喲～～

🔗連結：https://momo.dm/qnEZqj

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-08-05 12:00:04+00:00,269670.0,5557.0,,177.0,PT4M54S,hd,false,Sunday,294.0,0,"['「沒踩過雷」的韓國保養品！在韓國銷售no.1的愛用品top5', 'ft.', 'Dr.Jart+｜愛莉莎莎Alisasa']",4.9
207,2LmTa9SXv2k,愛莉莎莎 Alisasa,【交友軟體】男生遇到「綠茶婊」會有什麼反應呢？Goodnight聲控實驗 ^^｜愛莉莎莎Alisasa,"上次的愛莉莎莎是「晚上寂寞的小愛」的超主動女
https://www.youtube.com/watch?v=dhqBw...

這次變成綠茶婊
會跟男網友蹦出什麼新火花呢？

Goodnight下載連結：http://bit.ly/2KcVjOC

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia","['聲音', 'goodnight', '語音交友']",2018-08-01 11:00:00+00:00,1419998.0,22537.0,,1189.0,PT6M14S,hd,false,Wednesday,374.0,3,"['【交友軟體】男生遇到「綠茶婊」會有什麼反應呢？Goodnight聲控實驗', '^^｜愛莉莎莎Alisasa']",6.233333333333333
208,-3EFq9XtTV4,愛莉莎莎 Alisasa,【Room tour】花18萬的「房間大改造」到底會變成什麼樣子呢...？  ft.Lo-fi house｜愛莉莎莎Alisasa,"═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-07-27 12:00:01+00:00,1235654.0,20153.0,,760.0,PT7M15S,hd,false,Friday,435.0,0,"['【Room', 'tour】花18萬的「房間大改造」到底會變成什麼樣子呢...？', 'ft.Lo-fi', 'house｜愛莉莎莎Alisasa']",7.25
209,m8ZBExxbU8g,愛莉莎莎 Alisasa,【脫魯#3】想讓女生心動？學學韓劇「暖男」必備的四個特徵！｜愛莉莎莎Alisasa,"═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-07-24 11:20:56+00:00,274547.0,7838.0,,987.0,PT4M41S,hd,false,Tuesday,281.0,0,['【脫魯#3】想讓女生心動？學學韓劇「暖男」必備的四個特徵！｜愛莉莎莎Alisasa'],4.683333333333334
210,sTLZvQyS7m4,愛莉莎莎 Alisasa,香味控失心瘋！保養品意外改善失眠！開箱草本天然保養品 ft.肌膚獨立｜愛莉莎莎Alisasa,"這部影片是在試用各式各樣公關品時
意外發現肌膚獨立香味真的很天然，成分也都添加有機植萃，不只有保養效果也超助眠！

也分享給大家我多年以來對抗失眠的各種方法唷！

＃肌膚獨立
＃Indieskin_tw
＃無負擔保養首選
＃有機植萃保養

肌膚獨立：https://pse.is/9EDB5

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia","['保養', '草本', '失眠', '助眠']",2018-07-23 12:00:10+00:00,73044.0,1593.0,,164.0,PT6M12S,hd,false,Monday,372.0,4,"['香味控失心瘋！保養品意外改善失眠！開箱草本天然保養品', 'ft.肌膚獨立｜愛莉莎莎Alisasa']",6.2
211,MiiveRLRo2U,愛莉莎莎 Alisasa,【感情#8】訪問模範情侶 : 讓感情維持長久的秘訣！｜愛莉莎莎Alisasa,"看完影片 大家還不趕快學起來！

我覺得這款手遊對我來說最棒的地方就是
可以用超高自由度的捏臉自己創造一個屬於我的角色❤️

還有我發現刷罐有個訣竅：
切換到其他線路，抱起罐子後，再切到原來的線路上，這樣就可以在短時間內在指定線路上存起來一大波罐子唷！

快來下載玩看看吧:
https://go.onelink.me/927c/alisasa0706

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia","['能拯救情侶於水深火熱的手遊', '單身狗怎麼辦']",2018-07-20 12:00:07+00:00,246210.0,5286.0,,458.0,PT4M56S,hd,false,Friday,296.0,2,"['【感情#8】訪問模範情侶', ':', '讓感情維持長久的秘訣！｜愛莉莎莎Alisasa']",4.933333333333334
212,u5HTGxVBS2E,愛莉莎莎 Alisasa,【美妝#5 】挑戰素顏上街  會有粉絲認出來嗎 ?!!!  ft.Bifesta｜愛莉莎莎Alisasa,"有時候不一定需要過度上妝來畫出皮膚很好的假象，用化妝水等級的卸妝水，卸妝同時保濕，是讓皮膚好的秘訣之一喔！

雖然已經離開韓國很久了
還是希望卸完妝之後
可以擁有和韓妞一樣的水嫩肌❤️

「Bifesta碧菲絲特即淨卸妝水」是日本品牌，卻在韓國備受推薦，
台灣買比韓國便宜的多！算起來大約是韓國的六折！
各大藥妝店都有賣、或網路購物也有喔。

網路購買網址：https://24h.pchome.com.tw/store/DDAICZ
Bifesta 碧菲絲特 Facebook：https://www.facebook.com/Bifesta.Taiwan/

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-07-18 12:08:55+00:00,460915.0,8962.0,,769.0,PT5M42S,hd,false,Wednesday,342.0,0,"['【美妝#5', '】挑戰素顏上街', '會有粉絲認出來嗎', '?!!!', 'ft.Bifesta｜愛莉莎莎Alisasa']",5.7
213,BKV1tjanS2U,愛莉莎莎 Alisasa,開箱酸民留言！殘酷的「巴哈姆特」論壇對我有什麼評價？｜愛莉莎莎Alisasa,"想去看的連結在此：
1. 讓愛莉莎莎動起來
https://forum.gamer.com.tw/C.php?bsn=60076&snA=4550997

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-07-15 10:49:43+00:00,760493.0,23362.0,,2389.0,PT5M10S,hd,false,Sunday,310.0,0,['開箱酸民留言！殘酷的「巴哈姆特」論壇對我有什麼評價？｜愛莉莎莎Alisasa'],5.166666666666667
214,QqL_-k9EG6A,愛莉莎莎 Alisasa,【感情#7】成功的男人 喜歡怎樣的女人？【ft.柯文哲 黃氏兄弟 嬸嬸 赤井 逼逼日記】 ｜愛莉莎莎Alisasa,"本片不包含任何政治立場！ 

黃氏兄弟：
https://youtu.be/iYZlQaMDcSE

逼逼日記：
https://youtu.be/b92si9Up1cg

嬸嬸：https://youtu.be/KuSLVHwW3k0

Eatgether 官方網站：
http://bit.ly/2MnIwKr

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-06-29 10:08:40+00:00,453779.0,8142.0,,431.0,PT7M12S,hd,false,Friday,432.0,0,"['【感情#7】成功的男人', '喜歡怎樣的女人？【ft.柯文哲', '黃氏兄弟', '嬸嬸', '赤井', '逼逼日記】', '｜愛莉莎莎Alisasa']",7.2
215,FMqRj1KjDQY,愛莉莎莎 Alisasa,前男友的味道果然...最對味？ 韓國6種泡菜評比 T.T ft. 艾琳的日常｜愛莉莎莎Alisasa,"艾琳Erin的頻道: （炸雞評比）
https://m.youtube.com/watch?v=t83KMDToArM&feature=youtu.be

韓國江南airbnb網址：
http://book.mikehomes.com?ref=youtube2

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-06-24 12:00:02+00:00,107559.0,1924.0,,115.0,PT6M10S,hd,false,Sunday,370.0,0,"['前男友的味道果然...最對味？', '韓國6種泡菜評比', 'T.T', 'ft.', '艾琳的日常｜愛莉莎莎Alisasa']",6.166666666666667
216,bYijGa5Y8wg,愛莉莎莎 Alisasa,【Vlog】峇里島花30萬看巫醫的下場....? （聲音開大一點！ 藏鏡人憋笑到內傷）｜愛莉莎莎Alisasa,"原本這部影片太隨性了
不打算剪給大家看
但是自己一個人笑實在太可惜了....

30萬是印尼盾啦 大約等於800台幣
還是好貴XD

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-06-18 07:12:57+00:00,1346433.0,17689.0,,673.0,PT4M24S,hd,false,Monday,264.0,0,"['【Vlog】峇里島花30萬看巫醫的下場....?', '（聲音開大一點！', '藏鏡人憋笑到內傷）｜愛莉莎莎Alisasa']",4.4
217,0gHHZ-Muvio,愛莉莎莎 Alisasa,【韓國】皮膚管理？連留學生都大推的「韓國觀光行程」是....？｜愛莉莎莎Alisasa,"1. 韓國江南airbnb網址：
http://book.mikehomes.com?ref=youtube2

2. ARTLINE皮膚管理中文諮詢 
LINE: artlinexh   微信：kcy229229

3. 花樣韓服ig : floweryhanbok

4. 證件照網址：
https://www.facebook.com/2javenue/

11萬韓幣 (包括妝髮＋一對一修圖)
6萬韓幣（無妝髮 ＋一對一修圖）

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-06-13 10:15:00+00:00,209094.0,6245.0,,222.0,PT5M39S,hd,false,Wednesday,339.0,0,['【韓國】皮膚管理？連留學生都大推的「韓國觀光行程」是....？｜愛莉莎莎Alisasa'],5.65
218,axf6caCOdqo,愛莉莎莎 Alisasa,木瓜牛乳＋布丁 味道超像「珍珠奶茶」？ft.三原慧悟｜愛莉莎莎Alisasa,"雖然平常跟三原都在喝酒
這次收到統一木瓜牛乳邀約
不把三原灌醉
來喝台灣經典飲料🤣🤣🤣

木瓜牛乳真的是經典台灣味
有人逛夜市沒喝過木瓜牛奶的嗎?

原本想要好好跟日本人介紹木瓜牛乳
沒想到其實木瓜牛乳原本在日本也滿紅的

後來的各地喝法真的有點太特別了
建議大家還是喝原味的木瓜牛奶
或是先嘗試第一種 「木瓜牛奶+布丁」就好

才不會把外國人嚇跑唷^_^

PS.最後加雞蛋的方法 後來聽說要再加蜂蜜才會好喝
大家可以試試看唷

❤️❤️❤️

#統一水果牛乳 #台灣經典味 #木瓜牛奶 #木瓜牛乳

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-06-11 11:37:57+00:00,637432.0,4095.0,,400.0,PT5M25S,hd,false,Monday,325.0,0,"['木瓜牛乳＋布丁', '味道超像「珍珠奶茶」？ft.三原慧悟｜愛莉莎莎Alisasa']",5.416666666666667
219,NrjwnOiWrms,愛莉莎莎 Alisasa,全部都給你/吳克群 鍾欣桐【 啾啾鞋 × 愛莉莎莎 Alisasa 】,"是啾啾鞋耶！ 想不到吧～

啾啾鞋的頻道：
https://www.youtube.com/user/chuchushoeTW


═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-06-05 10:00:02+00:00,291494.0,9956.0,,910.0,PT4M23S,hd,false,Tuesday,263.0,0,"['全部都給你/吳克群', '鍾欣桐【', '啾啾鞋', '×', '愛莉莎莎', 'Alisasa', '】']",4.383333333333334
220,DqBBiVQGomM,愛莉莎莎 Alisasa,【穿搭#2】韓國女大生怎麼穿？少女娜拉Sonyunara超平價正韓服裝開箱｜愛莉莎莎Alisasa,"在愛莉莎莎 FB粉專舉辦抽獎：
https://www.facebook.com/alisasa11111/
時間： 5/28 18:00 - 6/4 18:00

在FB「公開分享」這支影片並在
愛莉莎莎Alisasa影片下方留言你最喜歡哪一套穿搭，
就有機會可以獲得影片中出現的百褶裙。(共3位)

青春純色A字側釦百褶裙：http://goo.gl/oVi13v
少女娜拉Sonyunara：http://tw.sonyunara.net

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia","['少女娜拉', '韓國', '韓妞', '穿搭', '愛莉莎莎']",2018-05-28 10:00:03+00:00,587273.0,12763.0,,475.0,PT5M58S,hd,true,Monday,358.0,5,['【穿搭#2】韓國女大生怎麼穿？少女娜拉Sonyunara超平價正韓服裝開箱｜愛莉莎莎Alisasa'],5.966666666666667
221,LlBw0EzywXo,愛莉莎莎 Alisasa,【交友軟體#4】「三招」 讓你有永遠聊不完的「話題」！feat.SweetRing｜愛莉莎莎Alisasa,"【1000位女性真實意見】
這部影片是根據愛莉莎莎Alisasa在ig的storyline
問大家「最喜歡聊的話題」跟「最討厭聊的話題」
統計而成的數據

希望這部影片可以幫助到想要「認真交友」的族群
可以真正深入了解一個人
並漸漸與心儀對象建立更靠近的關係喲！

如果你也想要「認真交友」
那就趕快下載SweetRing 來找到你的Soulmate吧！

現在還有粉絲福利
新註冊的獨家兌換碼：sweetalisasa
可享三天ＶＩＰ～剛好練一下聊天技巧

SweetRing: http://bit.ly/Sweetalsiasa

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia","['sweetring', '網路交友', '交友軟體']",2018-05-25 10:15:00+00:00,4684077.0,19338.0,,955.0,PT5M54S,hd,false,Friday,354.0,3,"['【交友軟體#4】「三招」', '讓你有永遠聊不完的「話題」！feat.SweetRing｜愛莉莎莎Alisasa']",5.9
222,wi6bFMrv-9A,愛莉莎莎 Alisasa,【感情#6】哪一種告白方式成功率最高？900人實際經驗訪談｜愛莉莎莎Alisasa | #CreatorSpotlightTW,"其他youtuber的畢業影片 :

Will Shen嬸嬸 | 自學生要如何畢業? |https://www.youtube.com/watch?v=ASwpIO_N_hc
瑞雪 snowbaby | 捨不得你 | https://youtu.be/rnjOhn1VN-I
Gino 脖子 | 致我們的青春 | https://youtu.be/PrkZhSDSNcE

片尾BGM：Say yes  


任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
★Blog: http://goodalicia.pixnet.net/blog","['告白', '感情', '畢業']",2018-05-19 06:01:04+00:00,621168.0,12941.0,,602.0,PT4M27S,hd,false,Saturday,267.0,3,"['【感情#6】哪一種告白方式成功率最高？900人實際經驗訪談｜愛莉莎莎Alisasa', '|', '#CreatorSpotlightTW']",4.45
223,pYfDyvVz8_4,愛莉莎莎 Alisasa,【穿搭#1】暗藏小心機穿搭術！度假篇｜愛莉莎莎Alisasa,"Day1 
藍色條紋洋裝：zara
白色帆布鞋：veja

Day2
白色上衣,破壞風牛仔短褲: 師大夜市不知名韓貨店
球鞋：sancony

Day3:
白色雪紡襯衫,碎花裙子：cherrykoko (明洞, korea)

Day4: 
白色黑邊t-shirt, 白色短褲: zara

Day5: 男友衫：0421 (弘大, korea)

Day6: 白色仙氣洋裝：stylenanda (korea)

Day7: 
粉紅外套：師大夜市
露肚裝, 白長褲：zara


任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
★Blog: http://goodalicia.pixnet.net/blog","['zara', 'cherrykoko', 'sancony', 'veja', 'stylenanda']",2018-05-09 09:30:00+00:00,215518.0,4644.0,,240.0,PT4M1S,hd,false,Wednesday,241.0,5,['【穿搭#1】暗藏小心機穿搭術！度假篇｜愛莉莎莎Alisasa'],4.016666666666667
224,Usiv2ulg2p0,愛莉莎莎 Alisasa,把便利商店全部的水果酒喝完的下場是...? feat. 三原慧悟 (未成年請勿飲酒)｜愛莉莎莎Alisasa,"═════════════════════════════════════
其他熱門影片：

1.女追男：依照這個「公式」任何男生都會愛上你！
https://www.youtube.com/watch?v=2qQ40SqPmus

2.女生在交友軟體上「超主動」的下場是...?
https://www.youtube.com/watch?v=dhqBwOxwv0k

3毒舌！交友軟體上 女生最討厭的6種男性大頭照
.https://www.youtube.com/watch?v=tS6bLdIS0_g


任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
★Blog: http://goodalicia.pixnet.net/blog",,2018-05-05 13:00:03+00:00,281497.0,7101.0,,425.0,PT7M15S,hd,false,Saturday,435.0,0,"['把便利商店全部的水果酒喝完的下場是...?', 'feat.', '三原慧悟', '(未成年請勿飲酒)｜愛莉莎莎Alisasa']",7.25
225,oZzBwyp8Pd8,愛莉莎莎 Alisasa,韓國人用的衛生棉跟我們不一樣？ 超爆肝韓國14小時快閃企劃 feat.Kotex｜愛莉莎莎Alisasa,"［韓妞用的衛生棉跟台灣不一樣？］

愛莉莎莎這次直接飛去韓國
來幫大家看看韓國人究竟在瘋哪種衛生棉呢？
原來韓國人都在用「有機衛生棉」
有機衛生棉為什麼這麼受韓國女生歡迎呢？
讓我們來看看吧❤️

PS. 這款Kotex靠得住 低敏專科棉，只有在全聯福利中心獨家販售唷","['Kotex', '全聯']",2018-04-28 10:00:36+00:00,250453.0,5584.0,,247.0,PT4M3S,hd,false,Saturday,243.0,2,"['韓國人用的衛生棉跟我們不一樣？', '超爆肝韓國14小時快閃企劃', 'feat.Kotex｜愛莉莎莎Alisasa']",4.05
226,VAEBq21bDUw,愛莉莎莎 Alisasa,"【中文版】TAEYANG - 눈,코,입 (眼鼻口) Cover by 愛莉莎莎 ft. 陳瑋傑 Rbujo Produce by 喜歡音樂｜愛莉莎莎Alisasa","原版參考：https://www.youtube.com/watch?v=DTl4Ib4qbzg
編曲：陳子敬  中文填詞：陳瑋傑
女vocal  : 愛莉莎莎 (ig: goodalicia)
男vocal：陳偉傑 Rbujo (ig: rbujo)

https://www.facebook.com/Rbujo/?hc_ref=ARSfnKMBBp_TdBUNnLpmK5hEFderxTYba-8BJMg-_joRybNZtVJ6vzHkQo24NHFsGxg&fref=nf

韓文歌詞中文翻譯：
參考-N.YDest （大勝鉉愛小志龍）
http://woohyuk357.pixnet.net/blog/post/57622032-%E3%80%90%E6%AD%8C%E8%A9%9E%E3%80%91%E5%A4%AA%E9%99%BD---eyes,-nose,-lips-(%E4%B8%AD%E9%9F%93%E5%B0%8D%E7%85%A7)

═════════════════════════════════════
其他熱門影片：

1.女追男：依照這個「公式」任何男生都會愛上你！
https://www.youtube.com/watch?v=2qQ40SqPmus

2.女生在交友軟體上「超主動」的下場是...?
https://www.youtube.com/watch?v=dhqBwOxwv0k

3毒舌！交友軟體上 女生最討厭的6種男性大頭照
.https://www.youtube.com/watch?v=tS6bLdIS0_g


任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
★Blog: http://goodalicia.pixnet.net/blog",,2018-04-26 10:45:00+00:00,224838.0,6670.0,,599.0,PT3M35S,hd,false,Thursday,215.0,0,"['【中文版】TAEYANG', '-', '눈,코,입', '(眼鼻口)', 'Cover', 'by', '愛莉莎莎', 'ft.', '陳瑋傑', 'Rbujo', 'Produce', 'by', '喜歡音樂｜愛莉莎莎Alisasa']",3.5833333333333335
227,Dy7XO0_eBmU,愛莉莎莎 Alisasa,【Vlog】去峇里島「沙發衝浪」借住陌生男子家！ 竟然發現只有「一張床」 沒有沙發....｜愛莉莎莎Alisasa,"其他熱門影片：

1.女追男：依照這個「公式」任何男生都會愛上你！
https://www.youtube.com/watch?v=2qQ40SqPmus

2.女生在交友軟體上「超主動」的下場是...?
https://www.youtube.com/watch?v=dhqBwOxwv0k

3毒舌！交友軟體上 女生最討厭的6種男性大頭照
.https://www.youtube.com/watch?v=tS6bLdIS0_g


任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
★Blog: http://goodalicia.pixnet.net/blog",,2018-04-20 09:39:08+00:00,408585.0,7274.0,,382.0,PT7M11S,hd,false,Friday,431.0,0,"['【Vlog】去峇里島「沙發衝浪」借住陌生男子家！', '竟然發現只有「一張床」', '沒有沙發....｜愛莉莎莎Alisasa']",7.183333333333334
228,ZhXMmJ661UQ,愛莉莎莎 Alisasa,用社會學分析為什麼要罵「拎娘卡好」？｜愛莉莎莎Alisasa,"這個影片是送給室友的禮物！
因為她明天就要去澳洲開始打工度假兩年了～～～

大家可以追蹤她的ig唷：peipei0921

═════════════════════════════════════

任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc

═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
★Blog: http://goodalicia.pixnet.net/blog",,2018-04-15 10:00:36+00:00,175093.0,4153.0,,493.0,PT6M18S,hd,false,Sunday,378.0,0,['用社會學分析為什麼要罵「拎娘卡好」？｜愛莉莎莎Alisasa'],6.3
229,vYb3NGKBgnc,愛莉莎莎 Alisasa,【美妝#4】韓國女生的保養步驟 ! 療癒神修護濕敷法 feat.碧兒泉｜愛莉莎莎Alisasa,"我有一個夢想！
每次出國玩的時候 外國人想到beautiful girl總是只會想到
Korean girl 或 Japanese girl
我真的很希望Taiwanese girl 也能在外國人眼中
也能變成世界上最漂亮的女孩之一
所以我們一定要 好好的一起保養皮膚 一起打扮 ！！！
不要嫌麻煩～～不要輸給她們～～


這部影片是跟碧兒泉奇蹟水的合作影片唷
但是每個商業合作都是我用過真心喜歡才會推薦的
碧兒泉奇蹟水真的很適合我這種又乾 又愛摧殘自己皮膚的人
不過建議皮膚偏油的人 要去臨櫃試用後再購買唷！
因為它比較滋潤一點~~~

#碧兒泉 #奇蹟活源精露 #藍色奇蹟水 #神療癒修護 
兌換連結(可兌換奇蹟水試用包！)：https://goo.gl/xnYGyr

只要按喜歡+留言此篇，留下：你希望奇蹟水可以療癒你肌膚的什麼問題！就可以抽獎！獎品是(藍色奇蹟水)正貨一瓶！(4/30截止)",,2018-04-04 10:00:09+00:00,266775.0,7505.0,,493.0,PT4M50S,hd,false,Wednesday,290.0,0,"['【美妝#4】韓國女生的保養步驟', '!', '療癒神修護濕敷法', 'feat.碧兒泉｜愛莉莎莎Alisasa']",4.833333333333333
230,XkTEj79x4Eg,愛莉莎莎 Alisasa,【士林夜市】在地人推薦「不用排隊」的5樣必吃美食！吃貨莎莎｜愛莉莎莎Alisasa,"愛莉莎莎最討厭排隊了！
Time is money !!! OK?

1.嘉義火雞肉飯 （廟口附近）
2.臭豆腐 （也在廟口附近我路痴啊～）
3.忠誠號柯仔煎 （豪大大雞排附近）
4.廟口麵線 （當然在廟口）
5.炸牛奶 （在劍潭站往士林夜市方向 先看到左手邊一條大馬路 10公尺）

以後如果在這幾家看到我不要太驚訝＾＾",,2018-03-29 10:03:44+00:00,157527.0,3134.0,,354.0,PT3M50S,hd,false,Thursday,230.0,0,['【士林夜市】在地人推薦「不用排隊」的5樣必吃美食！吃貨莎莎｜愛莉莎莎Alisasa'],3.8333333333333335
231,MjXHmG9Zsu8,愛莉莎莎 Alisasa,【不專業社會觀察】台灣最常見的五種男性style ^^｜愛莉莎莎Alisasa,"以上只是愛莉莎莎""個人觀點""觀察到的台灣五種男生造型喲！
其實最常見到的還是....

Freestyle XD

留言如果有人身攻擊無論是對我或model都會直接刪除加封鎖＾＾

-圖片來源大多是ettoday新聞及ptt:

horitaka_tattoo
https://disp.cc/b/163-9x7S

-片尾曲：best friend covered by mochipeach

任何合作邀約請洽PressPlay: alisasa@pressplay.cc
═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-03-25 11:00:01+00:00,733408.0,12277.0,,1450.0,PT4M6S,hd,false,Sunday,246.0,0,"['【不專業社會觀察】台灣最常見的五種男性style', '^^｜愛莉莎莎Alisasa']",4.1
232,tu7Q2VCN7uI,愛莉莎莎 Alisasa,【美妝#3 】我在韓國跟台灣的皮膚保養方法｜愛莉莎莎Alisasa,"內容中的四個商品都是我在yahoo上買的唷
YAHOO購物14週年慶 最高回饋14%
https://goo.gl/Yvv7U2



大家想看做皮膚管理的vlog
請期待韓國的vlog唷

任何合作邀約請洽PressPlay: alisasa@pressplay.cc
═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-03-15 11:30:02+00:00,195348.0,5541.0,,254.0,PT4M12S,hd,false,Thursday,252.0,0,"['【美妝#3', '】我在韓國跟台灣的皮膚保養方法｜愛莉莎莎Alisasa']",4.2
233,vZzOePoAdJo,愛莉莎莎 Alisasa,【台北夜生活】3家值得推薦給外國人的特色酒吧！Feat.三原慧悟｜愛莉莎莎Alisasa,"愛莉莎莎精選的三家酒吧是真心推薦 沒有業配的!!!

第一家：Geography Bar & Cafe (西門町)
第二家：Driftwood （西門町）
第三家：安慰劑 （信義區）

地址請大家自行用Google 查喔～～～

以後在這些地方遇見愛莉莎莎不用太驚訝 XD

任何合作邀約請洽PressPlay: alisasa@pressplay.cc
═════════════════════════════════════

追蹤我 Follow Me 

★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia",,2018-03-11 11:44:15+00:00,155081.0,3821.0,,242.0,PT5M4S,hd,false,Sunday,304.0,0,['【台北夜生活】3家值得推薦給外國人的特色酒吧！Feat.三原慧悟｜愛莉莎莎Alisasa'],5.066666666666666
